,DIVIDED_HWY,LANES,MEDIAN_WIDTH,NLFID,ROUTE_NBR,ROUTE_TYPE,SHLD_LT_TOTAL_WIDTH,SHLD_RT_TOTAL_WIDTH,SPEED_LIMIT_NBR,STREET_NAME_TXT,STREET_DIR_SUFFIX,SURFACE_LT_WIDTH,SURFACE_RT_WIDTH
297147,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,28.0,12.0
297148,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297149,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297150,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297151,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297152,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297153,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297154,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297155,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297156,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297157,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297158,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297159,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297160,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297161,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297162,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297163,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297164,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297165,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297166,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297167,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297168,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,20.0,20.0
297169,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297170,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297171,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297172,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297173,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297174,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297175,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297176,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297177,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297178,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297179,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297180,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297181,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297182,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297183,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297184,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297185,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297186,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297187,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297188,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297189,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297190,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297191,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297192,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297193,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297194,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297195,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297196,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,CLEVELAND,,21.0,21.0
297197,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,26.0,26.0
297198,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,26.0,26.0
297199,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,26.0,26.0
297200,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,26.0,26.0
297201,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,26.0,26.0
297202,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,26.0,26.0
297203,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,26.0,26.0
297204,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,20.0,20.0
297205,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,20.0,20.0
297206,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,20.0,20.0
297207,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,20.0,20.0
297208,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,20.0,20.0
297209,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,20.0,20.0
297210,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,20.0,20.0
297211,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,WESTERVILLE,,20.0,20.0
297212,N,2.0,,SFRASR00003**C,00003,SR,0.0,4.0,35.0,WESTERVILLE,,15.0,15.0
297213,N,2.0,,SFRASR00003**C,00003,SR,0.0,4.0,35.0,WESTERVILLE,,15.0,15.0
297214,N,2.0,,SFRASR00003**C,00003,SR,0.0,4.0,35.0,WESTERVILLE,,15.0,15.0
297215,N,4.0,,SFRASR00003**C,00003,SR,0.0,6.0,35.0,WESTERVILLE,,34.0,14.0
297216,N,4.0,,SFRASR00003**C,00003,SR,0.0,6.0,35.0,WESTERVILLE,,34.0,14.0
297217,N,4.0,,SFRASR00003**C,00003,SR,0.0,6.0,35.0,WESTERVILLE,,34.0,14.0
297218,N,4.0,,SFRASR00003**C,00003,SR,0.0,6.0,35.0,WESTERVILLE,,34.0,14.0
297219,N,4.0,,SFRASR00003**C,00003,SR,0.0,6.0,35.0,WESTERVILLE,,34.0,14.0
297220,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,24.0,24.0
297221,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297222,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,24.0,24.0
297223,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297224,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297225,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297226,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297227,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297228,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297229,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297230,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297231,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297232,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297233,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297234,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297235,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297236,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297237,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297238,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,24.0,24.0
297239,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,16.0,14.0
297240,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,24.0,24.0
297241,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,24.0,24.0
297242,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,24.0,24.0
297243,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,24.0,24.0
297244,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,14.0,16.0
297245,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,14.0,16.0
297246,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,14.0,16.0
297247,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,14.0,16.0
297248,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,14.0,16.0
297249,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,14.0,16.0
297250,N,2.0,,SFRASR00003**C,00003,SR,0.0,10.0,45.0,WESTERVILLE,,15.0,15.0
297251,N,2.0,,SFRASR00003**C,00003,SR,0.0,6.0,45.0,WESTERVILLE,,14.0,16.0
297252,N,2.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,14.0,16.0
297253,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,30.0,30.0
297254,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,30.0,30.0
297255,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,30.0,30.0
297256,N,3.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297257,N,3.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297258,N,3.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297259,N,3.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297260,N,3.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297261,N,3.0,,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297262,Y,3.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297263,Y,3.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297264,Y,3.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297265,Y,3.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297266,Y,3.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297267,Y,3.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,18.0,18.0
297268,Y,4.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,45.0,WESTERVILLE,,24.0,24.0
297269,Y,4.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,45.0,STATE,,30.0,30.0
297270,Y,4.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,16.0,44.0
297271,Y,4.0,4.0,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,16.0,44.0
297272,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,30.0,30.0
297273,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,30.0,30.0
297274,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,30.0,30.0
297275,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,30.0,30.0
297276,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,30.0,30.0
297277,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,24.0,24.0
297278,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,24.0,24.0
297279,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,24.0,24.0
297280,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,18.0,30.0
297281,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,18.0,30.0
297282,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,18.0,30.0
297283,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,18.0,30.0
297284,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,18.0,30.0
297285,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,22.0,22.0
297286,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,22.0,22.0
297287,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,22.0,22.0
297288,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,25.0,25.0
297289,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,25.0,25.0
297290,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,25.0,25.0
297291,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,25.0,25.0
297292,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,25.0,STATE,,25.0,25.0
297293,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,18.0,18.0
297294,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,18.0,18.0
297295,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,18.0,18.0
297296,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,18.0,18.0
297297,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,18.0,18.0
297298,N,4.0,,SFRASR00003**C,00003,SR,0.0,0.0,35.0,STATE,,18.0,18.0
297299,N,,,SFRASR00003**N,00003,SR,,,,,,,
297300,N,,,SFRASR00003**N,00003,SR,,,,,,,
297301,N,,,SFRASR00003**N,00003,SR,,,,,,,
297302,N,,,SFRASR00003**N,00003,SR,,,,,,,
297303,N,,,SFRASR00003**N,00003,SR,,,,,,,
297304,N,,,SFRASR00003**N,00003,SR,,,,,,,
297305,N,4.0,,SFRASR00003*DC,00003,SR,0.0,0.0,35.0,SPRING,,23.0,23.0
297306,N,4.0,,SFRASR00003*DC,00003,SR,0.0,0.0,35.0,SPRING,,23.0,23.0
297307,N,4.0,,SFRASR00003*DC,00003,SR,0.0,0.0,35.0,SPRING,,23.0,23.0
297308,N,4.0,,SFRASR00003*DC,00003,SR,0.0,0.0,35.0,SPRING,,23.0,23.0
297309,N,4.0,,SFRASR00003*DC,00003,SR,0.0,0.0,35.0,SPRING,,23.0,23.0
297310,N,4.0,,SFRASR00003*DC,00003,SR,0.0,0.0,35.0,SPRING,,23.0,23.0
297311,N,4.0,,SFRASR00003*DC,00003,SR,0.0,0.0,35.0,SPRING,,23.0,23.0
297312,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297313,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297314,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297315,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297316,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297317,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297318,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297319,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297320,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297321,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297322,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297323,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297324,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297325,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,12.0,38.0
297326,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297327,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297328,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297329,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297330,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297331,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297332,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297333,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297334,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297335,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297336,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297337,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297338,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297339,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297340,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,25.0,25.0
297341,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297342,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297343,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297344,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297345,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297346,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297347,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297348,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297349,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297350,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,40.0,12.0
297351,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,38.0,12.0
297352,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,40.0,12.0
297353,N,4.0,,SFRASR00016**C,00016,SR,0.0,4.0,50.0,BROAD,,22.0,30.0
297354,N,4.0,,SFRASR00016**C,00016,SR,0.0,0.0,35.0,BROAD,,40.0,12.0
297355,N,4.0,,SFRASR00016**C,00016,SR,0.0,5.0,50.0,BROAD,,30.0,30.0
297356,N,4.0,,SFRASR00016**C,00016,SR,0.0,4.0,50.0,BROAD,,22.0,30.0
297357,N,4.0,,SFRASR00016**C,00016,SR,0.0,4.0,50.0,BROAD,,22.0,30.0
297358,N,4.0,,SFRASR00016**C,00016,SR,0.0,5.0,50.0,BROAD,,24.0,24.0
297359,N,4.0,,SFRASR00016**C,00016,SR,0.0,5.0,50.0,BROAD,,30.0,30.0
297360,N,4.0,,SFRASR00016**C,00016,SR,0.0,5.0,50.0,BROAD,,30.0,30.0
297361,Y,4.0,6.0,SFRASR00016**C,00016,SR,4.0,10.0,50.0,BROAD,,24.0,24.0
297362,Y,4.0,6.0,SFRASR00016**C,00016,SR,4.0,10.0,50.0,BROAD,,24.0,24.0
297363,Y,4.0,6.0,SFRASR00016**C,00016,SR,4.0,10.0,50.0,BROAD,,24.0,24.0
297364,Y,4.0,6.0,SFRASR00016**C,00016,SR,4.0,10.0,50.0,BROAD,,24.0,24.0
297365,Y,4.0,6.0,SFRASR00016**C,00016,SR,4.0,10.0,50.0,BROAD,,24.0,24.0
297366,Y,4.0,6.0,SFRASR00016**C,00016,SR,4.0,10.0,50.0,BROAD,,24.0,24.0
297367,Y,4.0,6.0,SFRASR00016**C,00016,SR,4.0,10.0,50.0,BROAD,,24.0,24.0
297368,N,5.0,,SFRASR00016**C,00016,SR,0.0,8.0,50.0,BROAD,,36.0,36.0
297369,N,5.0,,SFRASR00016**C,00016,SR,0.0,8.0,50.0,BROAD,,36.0,36.0
297370,N,5.0,,SFRASR00016**C,00016,SR,0.0,8.0,50.0,BROAD,,36.0,36.0
297371,N,5.0,,SFRASR00016**C,00016,SR,0.0,8.0,50.0,BROAD,,36.0,36.0
297372,N,5.0,,SFRASR00016**C,00016,SR,0.0,8.0,50.0,BROAD,,36.0,36.0
297373,N,4.0,,SFRASR00016**C,00016,SR,0.0,14.0,50.0,BROAD,,30.0,30.0
297374,N,4.0,,SFRASR00016**C,00016,SR,0.0,14.0,50.0,BROAD,,30.0,30.0
297375,N,4.0,,SFRASR00016**C,00016,SR,0.0,14.0,50.0,BROAD,,30.0,30.0
297376,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297377,N,4.0,,SFRASR00016**C,00016,SR,0.0,14.0,50.0,BROAD,,30.0,30.0
297378,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297379,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297380,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297381,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297382,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297383,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297384,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297385,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297386,N,4.0,,SFRASR00016**C,00016,SR,0.0,10.0,50.0,BROAD,,30.0,30.0
297387,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297388,N,2.0,,SFRASR00104**C,00104,SR,0.0,10.0,55.0,JACKSON,,16.0,20.0
297389,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297390,N,2.0,,SFRASR00104**C,00104,SR,0.0,10.0,55.0,JACKSON,,16.0,20.0
297391,N,2.0,,SFRASR00104**C,00104,SR,0.0,10.0,55.0,JACKSON,,16.0,20.0
297392,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297393,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297394,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297395,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297396,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,20.0,4.0
297397,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297398,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,20.0,4.0
297399,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297400,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297401,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297402,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297403,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
297404,N,2.0,,SFRASR00104**C,00104,SR,0.0,4.0,55.0,JACKSON,,16.0,8.0
